"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
42	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
43	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
44	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
45	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.984210526315789
46	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.371052631578947
47	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.994736842105263
48	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
49	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.121052631578947
50	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.70921052631579
51	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.973684210526316
52	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.151315789473684
1	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.317139001349528
2	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.340080971659919
3	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.497975708502024
4	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0215924426450742
5	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.676113360323887
6	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
7	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0634278002699055
8	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0364372469635627
9	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.649122807017544
10	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.271255060728745
11	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0202429149797571
12	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.556005398110661
13	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.484480431848853
14	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.295546558704453
15	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.129554655870445
16	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
17	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.219973009446694
18	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0904183535762483
19	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.176788124156545
20	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.058029689608637
21	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.255060728744939
22	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0404858299595142
23	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
24	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.255060728744939
25	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.183535762483131
26	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.53306342780027
27	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.228070175438596
28	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0499325236167341
29	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.179487179487179
30	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
31	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.385964912280702
32	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.357624831309042
33	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0364372469635627
34	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.157894736842105
35	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.184885290148448
36	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.340080971659919
37	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.211875843454791
38	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0823211875843455
