"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
28	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.859305431878896
29	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.893143365983971
30	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.891362422083704
31	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
32	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.232413178984862
33	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.182546749777382
34	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
35	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
36	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.634016028495102
37	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.227070347284061
38	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
39	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.00534283170080142
40	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
41	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.869991095280499
42	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.922528940338379
43	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.742653606411398
44	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.331255565449688
45	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.479964381121995
46	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
47	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.354407836153161
48	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.282279608192342
49	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
50	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.396260017809439
51	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0231522707034728
52	"42uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.182546749777382
1	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.862989323843416
2	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0631672597864769
3	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.548932384341637
4	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.125444839857651
5	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.459074733096085
6	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.204626334519573
7	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.663701067615658
8	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.886120996441281
9	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.101423487544484
10	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.508007117437722
11	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.544483985765125
12	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0213523131672598
13	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.00889679715302491
14	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.238434163701068
15	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
16	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0782918149466192
17	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.272241992882562
18	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.233096085409253
19	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.758007117437722
20	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.159252669039146
21	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.897686832740214
22	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0898576512455516
23	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.135231316725979
24	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.192170818505338
25	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
26	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.403914590747331
27	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.915480427046263
28	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
29	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
30	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
31	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.706405693950178
32	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
33	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
34	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
35	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
36	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
37	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.96085409252669
38	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.666370106761566
39	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.108540925266904
40	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.830071174377224
41	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
42	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.944839857651246
43	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
44	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.613879003558719
45	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.398576512455516
46	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
47	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
48	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0658362989323843
49	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.786476868327402
50	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.183274021352313
51	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.274021352313167
52	"70uW"	"NoAir"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.238434163701068
1	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.980409617097061
2	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.455031166518255
3	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0774710596616207
4	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.33926981300089
5	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
6	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.303650934995548
7	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0810329474621549
8	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.534283170080142
9	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.385574354407836
10	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.327693677649154
11	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.554764024933215
12	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.346393588601959
13	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.252003561887801
14	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
15	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0578806767586821
16	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0569902048085485
17	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0667853962600178
18	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.462154942119323
19	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.0489759572573464
20	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.26179875333927
21	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
22	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.841495992876224
23	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0667853962600178
24	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.146927871772039
25	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.310774710596616
26	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.338379341050757
27	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.883348174532502
28	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.951914514692787
29	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
30	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
31	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.141585040071238
32	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.930543187889581
33	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.41406945681211
34	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
35	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
36	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.018699910952805
37	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
38	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0917186108637578
39	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.296527159394479
40	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.684772929652716
41	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0552092609082814
42	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
43	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.885129118432769
44	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.319679430097952
45	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.52626892252894
46	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
47	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
48	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.170970614425646
49	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
50	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.888691006233304
51	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.145146927871772
52	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.36153161175423
1	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.256888888888889
2	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.173333333333333
3	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.135111111111111
4	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0773333333333333
5	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0986666666666667
6	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.388444444444444
7	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0791111111111111
8	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.245333333333333
9	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.143111111111111
10	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.157333333333333
11	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.364444444444444
12	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0933333333333333
13	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.107555555555556
14	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.288
15	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.248
16	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.209777777777778
17	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.256888888888889
18	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0453333333333333
19	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.736888888888889
20	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0444444444444444
21	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.153777777777778
22	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0471111111111111
23	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0462222222222222
24	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.342222222222222
25	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.495111111111111
26	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.203555555555556
27	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.107555555555556
28	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.278222222222222
29	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.024
30	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.024
31	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.623111111111111
32	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0506666666666667
33	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.454222222222222
34	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.597333333333333
35	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.192888888888889
36	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.459555555555556
37	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.104
38	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.2
39	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.397333333333333
40	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0524444444444444
41	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.242666666666667
42	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0924444444444445
43	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0293333333333333
44	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.352888888888889
45	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0328888888888889
46	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0373333333333333
47	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.504
48	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.28
49	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.411555555555556
50	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.123555555555556
51	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.179555555555556
52	"14uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.117333333333333
1	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.333333333333333
2	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.333333333333333
3	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
4	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.971555555555556
5	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.361777777777778
6	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.108444444444444
7	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0586666666666667
8	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.712
9	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0204444444444444
10	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.159111111111111
11	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0968888888888889
12	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.984
13	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
14	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.68
15	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0906666666666667
16	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0115555555555556
17	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.342222222222222
18	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
19	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.587555555555556
20	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.00533333333333333
21	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0764444444444445
22	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.244444444444444
23	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
24	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.162666666666667
25	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.125333333333333
26	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0524444444444444
27	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.413333333333333
28	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.00622222222222222
29	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.198222222222222
30	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.181333333333333
31	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.334222222222222
32	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.485333333333333
33	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0844444444444444
34	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0826666666666667
35	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.380444444444444
36	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.430222222222222
37	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.322666666666667
38	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.328
39	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.128
40	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.000888888888888889
41	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0542222222222222
42	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0426666666666667
43	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.968
44	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.317333333333333
45	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.850666666666667
46	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0604444444444444
47	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.973333333333333
48	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.204444444444444
49	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.196444444444444
50	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0728888888888889
51	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.701333333333333
52	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0533333333333333
1	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0106761565836299
2	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0382562277580071
3	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.366548042704626
4	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
5	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0916370106761566
6	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.244661921708185
7	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.636120996441281
8	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.147686832740214
9	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.138790035587189
10	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.153024911032028
11	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.425266903914591
12	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.249110320284697
13	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.240213523131673
14	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.639679715302491
15	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.530249110320285
16	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.463523131672598
17	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.365658362989324
18	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.45373665480427
19	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0836298932384342
20	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.224199288256228
21	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0097864768683274
22	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.354092526690391
23	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.275800711743772
24	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0729537366548043
25	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.377224199288256
26	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.656583629893238
27	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0355871886120996
28	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.188612099644128
29	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.183274021352313
30	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.097864768683274
